Unnamed: 0	essentiality
ACH-001857	0.1327880291623501
ACH-001863	0.1349965200747442
ACH-001960	0.1353948130901748
ACH-002035	0.0361019355995785
ACH-002040	1.3611349992420947
ACH-002052	0.3296441510236359
ACH-002109	0.1736349059696957
ACH-002110	0.2724876399043671
ACH-002160	0.2286111413982369
ACH-002215	0.4604589166175959
ACH-002234	0.3277168254497845
ACH-002280	-0.2756768159353406
ACH-002284	0.1117176864480978
ACH-002295	0.2250135849013818
ACH-002523	0.1778925359786269
ACH-002681	0.3723228698150118
ACH-002706	0.2916612974452372
ACH-002847	2.1021875828728733
ACH-000028	0.7624755001481034
ACH-000106	0.457675392191456
ACH-000123	1.116736828701258
ACH-000124	1.0893109682530384
ACH-000146	0.1243470688964701
ACH-000152	0.060722108852774
ACH-000160	1.751828726657655
ACH-000204	0.2245174977984082
ACH-000208	0.6453605667908102
ACH-000217	-0.0184458182931231
ACH-000232	0.3032010504745161
ACH-000242	0.1169615021395453
ACH-000243	-0.0103406970985073
ACH-000273	0.1067417314412899
ACH-000310	0.6948672544439864
ACH-000337	0.115876113418489
ACH-000359	0.1593080248303223
ACH-000376	0.0938643982814845
ACH-000396	-0.1466305087403883
ACH-000404	1.0063044845320115
ACH-000421	0.1857008263007585
ACH-000430	0.1581592187099215
ACH-000437	0.1505228334397105
ACH-000475	0.2303662254333165
ACH-000484	0.1934347037590635
ACH-000495	2.4456879073101176
ACH-000499	-0.0391453912912311
ACH-000514	0.1155787144893208
ACH-000515	-0.1243061191111912
ACH-000537	0.1325856889531822
ACH-000562	0.2586110504783503
ACH-000567	0.4130897606890956
ACH-000570	-0.0233203666870976
ACH-000573	0.0567345924410677
ACH-000638	0.0960065194080401
ACH-000673	0.1875964841484684
ACH-000738	0.0803692673570743
ACH-000747	0.1489506193456148
ACH-000766	0.2425281662179033
ACH-000802	0.0642296048394303
ACH-000809	0.1611079603966967
ACH-000811	0.0620989958000073
ACH-000849	0.1431452091044511
ACH-000911	0.0639033202948991
ACH-000915	0.5206158465378095
ACH-000932	0.9054612804843212
ACH-000934	0.1487821338223759
ACH-000939	-0.1579435816910668
ACH-000943	0.2561734620383383
ACH-000963	0.4584766684967472
ACH-000973	0.4288581418806829
ACH-000980	0.2054490329075224
ACH-000988	-0.1013677413671469
ACH-001001	0.1596722260024528
ACH-001111	-0.1616303616717649
ACH-001183	0.5221104902235606
ACH-001239	1.113777334959499
ACH-001385	1.2652494134413783
ACH-001398	1.7478306917546191
ACH-001399	0.0394104430798234
ACH-001403	0.0580286370605678
ACH-001413	0.4792987009816861
ACH-001433	0.3683784637499932
ACH-001443	0.161096400024157
ACH-001460	0.0945884634563126
ACH-001496	0.1796212109889672
ACH-001498	0.5587633113768159
ACH-001515	0.3169780266940461
ACH-001522	0.968206947522174
ACH-001547	0.8097483837940606
ACH-001556	0.1790733118758701
ACH-001613	0.0865048416638361
ACH-001616	0.7672788341387962
